,file,batter,batter_count,pitch_x,pitch_z,swing_result,two_strikes
50,anonymized-files-wisd/12345641_35758.jsonl,352830460,13,1.6293018094816518,1.1486312819654207,Hit Foul,False
51,anonymized-files-wisd/12345645_47716.jsonl,352830460,14,-0.46880776617407244,2.2333223778878906,Hit and Out,True
52,anonymized-files-wisd/12345645_43592.jsonl,352830460,15,0.7881411560509369,2.5193949253008063,Hit and Out,True
53,anonymized-files-wisd/12345634_12324.jsonl,352830460,16,-0.42066487545982273,2.826787504078767,Hit Foul,False
54,anonymized-files-wisd/12345641_31194.jsonl,352830460,17,0.11586065729402527,1.802747962635017,Hit and Out,False
55,anonymized-files-wisd/12345634_48067.jsonl,360906992,0,-1.3550481208298213,2.650666639208633,Hit and Safe,False
56,anonymized-files-wisd/12345634_45334.jsonl,360906992,1,-0.15627227204768826,3.7970539638674543,Hit Foul,True
57,anonymized-files-wisd/12345634_44370.jsonl,360906992,2,-0.6542770146335846,2.6177593024624843,Hit and Out,False
58,anonymized-files-wisd/12345634_5780.jsonl,360906992,3,0.45329771714517064,3.048881560022281,Hit Foul,True
59,anonymized-files-wisd/12345641_49240.jsonl,360906992,4,-0.9833078691852457,2.8931734894158083,Hit and Out,False
60,anonymized-files-wisd/12345634_46897.jsonl,360906992,5,0.6530145170049281,2.418974040707124,Hit Foul,True
61,anonymized-files-wisd/12345641_29683.jsonl,360906992,6,0.1302253726300825,1.8000677721608862,Hit and Out,False
62,anonymized-files-wisd/12345636_38146.jsonl,360906992,7,-1.0712863259587908,3.2324948971472636,Hit and Out,True
63,anonymized-files-wisd/12345641_14494.jsonl,360906992,8,-1.1376378459217529,1.2942521749626044,Hit and Out,False
64,anonymized-files-wisd/12345634_8772.jsonl,360906992,9,0.6637723276684684,1.922116151369886,Hit and Out,True
65,anonymized-files-wisd/12345634_3441.jsonl,360906992,10,-0.602278481283579,2.5269278035030314,Hit Foul,False
66,anonymized-files-wisd/12345634_34783.jsonl,360906992,11,-0.4879706784370844,3.263806147626668,Hit Foul,True
67,anonymized-files-wisd/12345634_12076.jsonl,360906992,12,-0.5814784506501571,2.891020672367075,Hit and Out,False
68,anonymized-files-wisd/12345641_320.jsonl,412098649,0,-2.696165217735977,2.1509794563831774,Hit Foul,True
69,anonymized-files-wisd/12345641_22862.jsonl,412098649,1,-0.21761907215704268,2.4076036649347916,Hit Foul,False
70,anonymized-files-wisd/12345641_1575.jsonl,412098649,2,1.2378851510533355,0.034316563520012625,Hit Foul,False
71,anonymized-files-wisd/12345641_30180.jsonl,412098649,3,0.8846444248772337,-0.16294386593831414,Hit Foul,True
72,anonymized-files-wisd/12345634_10962.jsonl,412098649,4,-0.6330321115009854,2.994021085047232,Hit Foul,True
73,anonymized-files-wisd/12345641_43187.jsonl,412098649,5,0.7080641403928939,2.3997419915500107,Hit Foul,True
74,anonymized-files-wisd/12345641_28731.jsonl,412098649,6,0.5026633030249842,1.0680796552187675,Hit Foul,True
75,anonymized-files-wisd/12345634_23217.jsonl,412098649,7,0.11861911271004925,2.8246822374828144,Hit and Safe,True
76,anonymized-files-wisd/12345641_14556.jsonl,412098649,8,0.33236148497333473,1.2057021782026567,Hit and Safe,False
77,anonymized-files-wisd/12345634_26173.jsonl,412098649,9,0.7792993835555371,3.4680717603836277,Hit Foul,False
78,anonymized-files-wisd/12345634_31565.jsonl,412098649,10,0.5007124384517505,2.9663260706016596,Swing and Miss,False
79,anonymized-files-wisd/12345645_28554.jsonl,412098649,11,0.6867060162656706,3.4006240343231244,Hit and Safe,False
80,anonymized-files-wisd/12345634_5655.jsonl,412098649,12,0.0006546368349589774,1.191012564140677,Hit and Out,True
81,anonymized-files-wisd/12345634_46602.jsonl,412098649,13,-0.42492348389897544,2.1270405942801975,Hit Foul,False
82,anonymized-files-wisd/12345645_38302.jsonl,412098649,14,-0.3783920755932281,2.3061982215514067,Hit and Safe,False
83,anonymized-files-wisd/12345634_29110.jsonl,412098649,15,-0.5650190068385935,3.6777486335624348,Hit Foul,True
84,anonymized-files-wisd/12345634_21635.jsonl,412098649,16,-1.9108298494705265,1.6337176239786115,Hit Foul,True
85,anonymized-files-wisd/12345641_12235.jsonl,432216743,0,-1.4980199945600219,1.1725146526387544,Hit Foul,True
86,anonymized-files-wisd/12345641_22489.jsonl,432216743,1,-0.11026778661911571,3.593902353685283,Hit and Safe,False
87,anonymized-files-wisd/12345641_40399.jsonl,432216743,2,-0.520323098077862,2.4905922004075127,Hit Foul,True
88,anonymized-files-wisd/12345641_21986.jsonl,432216743,3,0.6136170792648508,2.861566045170017,Hit Foul,True
89,anonymized-files-wisd/12345641_38790.jsonl,432216743,4,0.3788723969804335,1.7197978858492626,Hit Foul,False
90,anonymized-files-wisd/12345636_30712.jsonl,451871192,0,0.09294981064007687,1.5756288245673888,Hit and Out,True
91,anonymized-files-wisd/12345645_33395.jsonl,451871192,1,-0.5003778220751981,3.4039883966572435,Hit Foul,False
92,anonymized-files-wisd/12345636_38338.jsonl,451871192,2,0.3516697138139221,2.15040202119882,Hit and Safe,False
93,anonymized-files-wisd/12345641_28040.jsonl,451871192,3,-0.4173952858945664,2.868229382014817,Hit Foul,True
94,anonymized-files-wisd/12345641_20215.jsonl,451871192,4,-0.1669696071684749,2.326937202720785,Hit and Safe,True
95,anonymized-files-wisd/12345636_30415.jsonl,451871192,5,-0.8137617418129713,2.12028856406539,Hit and Out,False
96,anonymized-files-wisd/12345645_3395.jsonl,451871192,6,-1.223275246674166,-0.40205883976796025,Hit and Out,False
97,anonymized-files-wisd/12345636_15891.jsonl,451871192,7,-0.435999442026018,1.8441585895046395,Hit Foul,False
98,anonymized-files-wisd/12345636_42360.jsonl,451871192,8,0.33675305763001817,2.1885633256143784,Hit and Out,True
99,anonymized-files-wisd/12345641_36283.jsonl,451871192,9,-0.7889560790456739,3.2441968072887,Hit and Out,True
100,anonymized-files-wisd/12345641_3847.jsonl,451871192,10,1.0379096584213556,1.8828738723349925,Hit and Safe,False
101,anonymized-files-wisd/12345634_11462.jsonl,459722179,0,0.016771317167610194,2.1444416556825403,Hit Foul,False
102,anonymized-files-wisd/12345636_4248.jsonl,459722179,1,-0.8848432837704348,1.9931195064244933,Hit Foul,False
103,anonymized-files-wisd/12345636_1109.jsonl,459722179,2,0.8905636086584537,3.113917917045937,Hit Foul,True
104,anonymized-files-wisd/12345641_47582.jsonl,459722179,3,-0.2242484754153043,3.3925238165751685,Hit Foul,False
105,anonymized-files-wisd/12345641_47646.jsonl,459722179,4,-0.6296599969385407,3.084814837157886,Hit Foul,False
106,anonymized-files-wisd/12345641_22598.jsonl,459722179,5,-0.28518725217306135,3.022022303364826,Hit and Out,False
107,anonymized-files-wisd/12345636_42251.jsonl,459722179,6,-0.47298978199200337,2.121459691435803,Hit Foul,False
108,anonymized-files-wisd/12345641_23948.jsonl,459722179,7,-0.8833692093264628,3.673089374230365,Hit Foul,False
109,anonymized-files-wisd/12345634_44621.jsonl,459722179,8,-0.00929716653262741,0.8468236336604034,Hit and Out,True
110,anonymized-files-wisd/12345634_33322.jsonl,459722179,9,1.014497706739098,2.9572465765399234,Hit Foul,True
111,anonymized-files-wisd/12345641_28172.jsonl,459722179,10,-0.23323018575523882,2.7067049399578167,Hit and Out,False
112,anonymized-files-wisd/12345636_18070.jsonl,459722179,11,-0.026898167341275613,2.628355532193244,Hit and Out,False
113,anonymized-files-wisd/12345634_16685.jsonl,459722179,12,-0.5945251122188715,2.978454513363838,Hit and Out,False
114,anonymized-files-wisd/12345636_38605.jsonl,459722179,13,0.014436283708935897,2.0855792431894815,Hit Foul,False
115,anonymized-files-wisd/12345641_12872.jsonl,459722179,14,0.7117132098936392,3.412535498371572,Hit Foul,True
116,anonymized-files-wisd/12345634_39466.jsonl,459722179,15,0.2609855457338057,2.7762649806284165,Hit and Out,False
117,anonymized-files-wisd/12345641_47853.jsonl,459722179,16,0.06176046827047395,2.9530010248956455,Hit Foul,False
118,anonymized-files-wisd/12345641_31477.jsonl,459722179,17,0.40762475443111057,3.1362854648309004,Hit Foul,True
119,anonymized-files-wisd/12345641_46511.jsonl,459722179,18,-0.5353099180758037,2.724446438597548,Hit and Out,False
120,anonymized-files-wisd/12345645_32945.jsonl,474808052,0,-1.2271138438581133,2.3594248284109174,Hit and Safe,False
121,anonymized-files-wisd/12345645_7688.jsonl,474808052,1,-0.9555424584162266,3.664486161320536,Hit and Out,False
122,anonymized-files-wisd/12345634_8840.jsonl,474808052,2,-0.18393501633598508,2.405817903441666,Hit and Out,False
123,anonymized-files-wisd/12345645_49435.jsonl,474808052,3,-0.9495948639592443,2.471548426758931,Hit and Safe,False
124,anonymized-files-wisd/12345645_24333.jsonl,474808052,4,0.13607385897817545,2.683748615329347,Hit Foul,False
125,anonymized-files-wisd/12345636_15748.jsonl,474808052,5,0.34347068869302616,2.3988056202246657,Hit Foul,False
126,anonymized-files-wisd/12345636_15300.jsonl,474808052,6,-0.03580196293400426,2.6773389459737307,Hit Foul,True
127,anonymized-files-wisd/12345645_35756.jsonl,474808052,7,-1.2297550234548695,2.154269891580735,Hit Foul,True
128,anonymized-files-wisd/12345636_10379.jsonl,474808052,8,0.06513131520322105,2.1818134930950763,Hit Foul,False
129,anonymized-files-wisd/12345645_36716.jsonl,485007791,0,0.7443203358371647,2.343883792037584,Hit and Safe,False
130,anonymized-files-wisd/12345645_15817.jsonl,485007791,1,0.9072394915172044,1.5851779695398154,Hit and Out,True
131,anonymized-files-wisd/12345636_46490.jsonl,485007791,2,-0.02739105787195202,1.8061521094562203,Hit Foul,False
132,anonymized-files-wisd/12345645_4767.jsonl,485007791,3,0.922818186540541,1.482326150083172,Hit and Safe,False
133,anonymized-files-wisd/12345636_47458.jsonl,485007791,4,0.23346146695627362,4.015914244710605,Hit and Out,True
134,anonymized-files-wisd/12345636_4677.jsonl,485007791,5,0.4692430684776427,2.0432546690822706,Hit Foul,True
135,anonymized-files-wisd/12345645_9382.jsonl,485007791,6,-0.15540295661610332,1.8310970485643672,Hit and Safe,False
136,anonymized-files-wisd/12345636_10867.jsonl,485007791,7,-0.22694172731906911,3.2762472461288232,Hit Foul,True
137,anonymized-files-wisd/12345634_49396.jsonl,485007791,8,-0.2803006835152593,2.129337432232418,Hit and Out,False
138,anonymized-files-wisd/12345636_11753.jsonl,485007791,9,-0.4426150082169712,2.164925821694598,Hit and Safe,False
139,anonymized-files-wisd/12345636_43242.jsonl,485007791,10,-0.06507926441231265,3.1218988615306458,Hit Foul,True
140,anonymized-files-wisd/12345636_17347.jsonl,485007791,11,0.7788039663097359,3.6474447562597874,Hit Foul,True
141,anonymized-files-wisd/12345636_18366.jsonl,485007791,12,-0.1056366225811219,4.080385133872062,Hit Foul,True
142,anonymized-files-wisd/12345636_19726.jsonl,485007791,13,-0.19768691730573287,2.5268565681999506,Hit Foul,False
143,anonymized-files-wisd/12345636_27617.jsonl,485007791,14,-0.16907759367743905,3.8271257765691686,Hit Foul,False
144,anonymized-files-wisd/12345634_18456.jsonl,485007791,15,-0.030684752423789045,2.020706489540814,Hit Foul,False
145,anonymized-files-wisd/12345636_6684.jsonl,505414610,0,0.689977597372379,3.318518659697423,Hit and Safe,False
146,anonymized-files-wisd/12345634_26985.jsonl,505414610,1,-0.561724619798147,2.293407775246565,Hit and Out,True
147,anonymized-files-wisd/12345636_18762.jsonl,505414610,2,0.27046360361413735,1.1939394415569442,Hit and Safe,True
148,anonymized-files-wisd/12345634_11892.jsonl,505414610,3,0.07327743134111656,1.9893280163990361,Hit and Out,False
149,anonymized-files-wisd/12345636_36403.jsonl,505414610,4,0.9341429839303588,2.4540702477733594,Hit Foul,False
150,anonymized-files-wisd/12345634_3999.jsonl,505414610,5,1.2902560273423276,1.8639746321385644,Hit and Out,True
151,anonymized-files-wisd/12345636_22273.jsonl,505414610,6,0.39262099023882363,2.811035636231093,Hit and Out,True
152,anonymized-files-wisd/12345641_33671.jsonl,518481551,0,-0.8335303038682566,2.1890716956771232,Hit and Out,False
153,anonymized-files-wisd/12345641_19821.jsonl,518481551,1,-0.5089356216456098,2.82775442828747,Hit Foul,False
154,anonymized-files-wisd/12345641_36899.jsonl,518481551,2,-0.26265669521188795,2.422761697605682,Hit and Out,False
155,anonymized-files-wisd/12345641_24613.jsonl,518481551,3,-0.09610094260280765,2.2478165584501397,Hit and Safe,True
156,anonymized-files-wisd/12345641_24759.jsonl,545569723,0,-1.027015649201818,1.0036256940262356,Hit Foul,False
157,anonymized-files-wisd/12345641_7727.jsonl,545569723,1,0.17944683545483828,1.7404186686051812,Hit and Out,False
158,anonymized-files-wisd/12345641_25526.jsonl,545569723,2,-0.615788306065302,2.989428369278079,Hit and Out,False
159,anonymized-files-wisd/12345636_35615.jsonl,545569723,3,-0.07345170267746925,2.1134527399866845,Hit and Out,False
160,anonymized-files-wisd/12345641_19696.jsonl,545569723,4,-0.5137846284696999,2.809576696413121,Hit Foul,False
161,anonymized-files-wisd/12345641_40164.jsonl,545569723,5,-0.06202282199937001,2.56253611527644,Hit and Out,False
162,anonymized-files-wisd/12345641_14711.jsonl,545569723,6,0.4429836787573897,1.6013618571344446,Hit and Out,True
163,anonymized-files-wisd/12345636_26864.jsonl,545569723,7,-0.9099931750532477,3.1602215160398517,Hit and Out,True
164,anonymized-files-wisd/12345634_31396.jsonl,545569723,8,0.2644170415428836,2.6110166991178403,Hit and Safe,False
165,anonymized-files-wisd/12345645_31954.jsonl,558675411,0,-0.2047058706306059,2.779017316290872,Hit and Safe,True
166,anonymized-files-wisd/12345634_38919.jsonl,558675411,1,-0.2332838109188427,2.4653090960945043,Hit and Safe,True
167,anonymized-files-wisd/12345641_9139.jsonl,558675411,2,-1.1051425446767937,1.6138532539148718,Hit Foul,True
168,anonymized-files-wisd/12345645_11645.jsonl,558675411,3,0.24759110935298748,2.6237987010380563,Hit Foul,False
169,anonymized-files-wisd/12345634_35936.jsonl,558675411,4,0.4286272638574001,1.5530085492388372,Hit Foul,False
170,anonymized-files-wisd/12345645_42191.jsonl,558675411,5,-0.1976878473062131,2.3266058022168257,Hit Foul,False
171,anonymized-files-wisd/12345645_40081.jsonl,558675411,6,0.7230823176150463,2.4742758704870402,Hit and Safe,False
172,anonymized-files-wisd/12345641_42872.jsonl,558675411,7,0.9689313341306484,1.9468791067954578,Hit Foul,True
173,anonymized-files-wisd/12345641_48134.jsonl,558675411,8,0.4173259030650351,1.8196764693588134,Hit and Safe,False
174,anonymized-files-wisd/12345634_24078.jsonl,558675411,9,0.5278800580338521,2.3238641545705354,Hit and Out,True
175,anonymized-files-wisd/12345634_7990.jsonl,558675411,10,-0.6188484280934835,3.774969696783487,Hit and Out,True
176,anonymized-files-wisd/12345645_13824.jsonl,563942271,0,-0.681494953759135,3.9929393311020984,Hit and Out,True
177,anonymized-files-wisd/12345645_38171.jsonl,568527038,0,0.788853836656141,2.025997195688635,Hit and Out,False
178,anonymized-files-wisd/12345641_17938.jsonl,568527038,1,-0.5081753410303246,3.3824625416279597,Hit Foul,True
179,anonymized-files-wisd/12345641_2307.jsonl,568527038,2,-1.1018465219573745,1.880562033636954,Hit and Safe,False
180,anonymized-files-wisd/12345645_13844.jsonl,568527038,3,-0.6767404925252324,2.354040682517141,Hit Foul,False
181,anonymized-files-wisd/12345645_4352.jsonl,568527038,4,-0.48251534208157026,3.812030824249806,Hit and Out,True
182,anonymized-files-wisd/12345641_35812.jsonl,568527038,5,0.08027055652562773,3.2176341293162967,Hit Foul,True
183,anonymized-files-wisd/12345645_10950.jsonl,568527038,6,-0.2914385439828403,2.6449728810984627,Hit and Out,False
184,anonymized-files-wisd/12345641_1854.jsonl,568527038,7,-1.167368233453265,1.830657712077154,Hit and Out,False
185,anonymized-files-wisd/12345645_48414.jsonl,590082479,0,-0.2333480423521032,2.0806318009724487,Hit and Out,False
186,anonymized-files-wisd/12345645_46244.jsonl,590082479,1,0.8014189226124392,3.3301569846985273,Hit Foul,False
187,anonymized-files-wisd/12345645_45462.jsonl,590082479,2,0.011825505562338577,2.4427788916918587,Hit and Safe,True
188,anonymized-files-wisd/12345645_25179.jsonl,590082479,3,1.1308119821846918,2.062426153722783,Hit Foul,False
189,anonymized-files-wisd/12345645_48435.jsonl,590082479,4,0.16496528655703924,2.6907720412334584,Hit and Safe,True
190,anonymized-files-wisd/12345634_14023.jsonl,590082479,5,-0.16065727333602867,1.9433481281585352,Hit and Out,False
191,anonymized-files-wisd/12345645_12702.jsonl,590082479,6,1.0462279613387562,1.9332151827620658,Hit Foul,False
192,anonymized-files-wisd/12345636_35800.jsonl,590082479,7,0.3110934798096046,1.1877192873804623,Hit and Out,False
193,anonymized-files-wisd/12345636_32488.jsonl,590082479,8,0.3775928845752077,2.555953309875979,Hit Foul,False
194,anonymized-files-wisd/12345636_2807.jsonl,590082479,9,-0.32986188982950687,2.800016605214797,Hit and Out,False
195,anonymized-files-wisd/12345636_48944.jsonl,590082479,10,0.253714399188739,2.18942804192221,Hit and Safe,False
196,anonymized-files-wisd/12345636_36657.jsonl,617522563,0,-0.5729045640523718,2.7740471494100056,Hit Foul,False
197,anonymized-files-wisd/12345641_47080.jsonl,617522563,1,-1.108433094656096,2.8927593548773873,Hit and Out,True
198,anonymized-files-wisd/12345636_36584.jsonl,617522563,2,0.056357505869261346,1.3344001974488373,Hit and Safe,True
199,anonymized-files-wisd/12345641_15512.jsonl,617522563,3,-0.1802505211680981,2.56397497713116,Hit and Safe,False
200,anonymized-files-wisd/12345641_6811.jsonl,617522563,4,0.23553081990362598,3.035268084793138,Hit and Out,False
201,anonymized-files-wisd/12345645_8329.jsonl,618024297,0,0.09443607949588072,2.176919598800477,Hit and Safe,True
202,anonymized-files-wisd/12345645_7717.jsonl,618024297,1,-0.244763852605594,2.6151992843587575,Hit Foul,False
203,anonymized-files-wisd/12345645_24400.jsonl,618024297,2,-0.7388891675124789,3.267509883043086,Hit and Out,True
204,anonymized-files-wisd/12345645_20353.jsonl,618024297,3,-0.6238269892065524,2.9916624709449287,Hit and Out,False
205,anonymized-files-wisd/12345636_48422.jsonl,618024297,4,-0.08331344734102684,3.5223599047429883,Hit and Out,True
206,anonymized-files-wisd/12345636_24726.jsonl,618024297,5,-0.4476469340929585,1.888766733911145,Hit and Out,False
207,anonymized-files-wisd/12345645_39767.jsonl,618024297,6,-0.0505690474949281,1.8166271298186052,Hit and Out,False
208,anonymized-files-wisd/12345636_6791.jsonl,618024297,7,-0.6734831769934571,2.9150018320779805,Hit Foul,False
209,anonymized-files-wisd/12345645_48070.jsonl,618024297,8,0.0329261383482683,2.8365647395395306,Hit Foul,False
210,anonymized-files-wisd/12345636_49257.jsonl,618024297,9,-0.13531375394218467,2.6303194777862156,Hit and Safe,False
211,anonymized-files-wisd/12345636_23696.jsonl,654287703,0,-0.24510924123047592,2.722689170092665,Hit and Safe,False
212,anonymized-files-wisd/12345636_48315.jsonl,654287703,1,0.1669620437950303,2.399515059384892,Hit and Safe,True
213,anonymized-files-wisd/12345636_21709.jsonl,654287703,2,-2.0000347960775047,2.6558426641912685,Hit Foul,True
214,anonymized-files-wisd/12345636_30488.jsonl,654287703,3,-0.17478965833817026,2.115119390038983,Hit Foul,True
215,anonymized-files-wisd/12345634_12705.jsonl,654287703,4,0.2251691407523485,2.3469729018125034,Hit and Out,False
216,anonymized-files-wisd/12345634_39952.jsonl,654287703,5,-0.07609503248081724,3.364657990335762,Hit and Safe,False
217,anonymized-files-wisd/12345636_27062.jsonl,654287703,6,-0.09363759117480655,2.710407329923992,Hit and Safe,True
218,anonymized-files-wisd/12345645_10251.jsonl,686425745,0,-0.20997839259495812,3.138429422788583,Hit Foul,False
219,anonymized-files-wisd/12345634_33042.jsonl,686425745,1,-0.4784104007476551,3.5025355769516455,Hit Foul,False
220,anonymized-files-wisd/12345634_35122.jsonl,686425745,2,-0.6359749109413366,3.1947772314385907,Hit Foul,True
221,anonymized-files-wisd/12345645_27844.jsonl,686425745,3,-0.5905589065891964,2.2238897519717455,Hit and Safe,False
222,anonymized-files-wisd/12345645_38158.jsonl,686425745,4,-0.14079023007836258,3.2493419890805835,Hit Foul,False
223,anonymized-files-wisd/12345645_2676.jsonl,686425745,5,0.40856823129603864,2.577963463590538,Hit and Out,False
224,anonymized-files-wisd/12345645_39826.jsonl,719146721,0,-0.6614269307968259,2.0024263356984013,Hit Foul,True
225,anonymized-files-wisd/12345645_42567.jsonl,719146721,1,-0.6293611581958592,2.963585819619361,Hit and Safe,False
226,anonymized-files-wisd/12345645_44719.jsonl,719146721,2,-0.852846554997644,2.543237085656812,Hit and Safe,False
227,anonymized-files-wisd/12345645_18443.jsonl,719146721,3,-0.3674368486740184,2.673405730028175,Hit and Out,False
228,anonymized-files-wisd/12345645_18037.jsonl,719146721,4,-0.547924360008352,2.0330148566674695,Hit Foul,False
229,anonymized-files-wisd/12345645_17713.jsonl,719146721,5,0.6930404139005526,3.1512984126374004,Hit Foul,True
230,anonymized-files-wisd/12345641_14707.jsonl,719146721,6,-1.00483049536324,2.541734391920882,Hit and Out,False
231,anonymized-files-wisd/12345641_23436.jsonl,719146721,7,0.08128572087426789,3.6000948118805614,Hit Foul,False
232,anonymized-files-wisd/12345641_27761.jsonl,719146721,8,-0.52783412413394,3.154716060232786,Hit Foul,False
233,anonymized-files-wisd/12345641_30556.jsonl,719146721,9,-1.154916833808444,1.8195914882162705,Hit Foul,True
234,anonymized-files-wisd/12345641_3139.jsonl,719146721,10,-0.8770619361343807,2.146458086354495,Hit Foul,True
235,anonymized-files-wisd/12345641_34642.jsonl,719146721,11,-0.28070618024626853,1.5429431009171037,Hit and Out,False
236,anonymized-files-wisd/12345645_7165.jsonl,719146721,12,-0.40366568555090043,2.2060384800473787,Hit Foul,False
237,anonymized-files-wisd/12345645_44473.jsonl,719146721,13,-0.6595833655431588,1.6181689372749442,Hit Foul,False
238,anonymized-files-wisd/12345641_33510.jsonl,719146721,14,-0.2941111740692863,2.1748944201562894,Hit and Safe,True
